TOA5	1712	CR6	1712	CR6.Std.02	CPU:VMCprogramGOOD_Pit1.CR6	58711	SoilPit1													
8/12/2016 12:45	7660	0.013	0.045	0.044	0.038	0.036	19.91	18.27	18.98	17.67	16.67	-971	19.19	-813	18.8	-4748	18.9	-2443	17.7	12.88
8/12/2016 13:00	7661	0.013	0.045	0.044	0.038	0.036	21.34	18.34	18.96	17.67	16.66	-949	19.91	-812	18.8	-4743	18.9	-2437	17.7	12.89
8/12/2016 13:15	7662	0.013	0.045	0.044	0.038	0.036	22.84	18.44	18.94	17.67	16.66	-909	20.67	-813	18.8	-4753	18.89	-2442	17.7	12.88
8/12/2016 13:30	7663	0.014	0.045	0.044	0.038	0.036	24.58	18.58	18.92	17.67	16.67	-875	21.49	-813	18.8	-4759	18.82	-2440	17.7	12.91
8/12/2016 13:45	7664	0.014	0.045	0.044	0.038	0.036	26.39	18.78	18.91	17.67	16.65	-840	22.5	-811	18.8	-4719	18.8	-2447	17.7	12.91
8/12/2016 14:00	7665	0.014	0.045	0.044	0.038	0.036	28.15	19.03	18.88	17.68	16.67	-789.3	23.79	-810	18.89	-4769	18.8	-2444	17.7	12.91
8/12/2016 14:15	7666	0.015	0.045	0.044	0.038	0.036	29.75	19.35	18.86	17.67	16.66	-748.1	25.14	-807	18.96	-4763	18.8	-2449	17.7	12.91
8/12/2016 14:30	7667	0.015	0.045	0.044	0.038	0.036	31.23	19.74	18.84	17.66	16.66	-712.5	26.52	-806	19.05	-4725	18.8	-2454	17.7	12.91
8/12/2016 14:45	7668	0.016	0.046	0.044	0.038	0.036	32.61	20.16	18.84	17.67	16.66	-670.5	27.85	-799.8	19.17	-4734	18.8	-2447	17.7	12.93
8/12/2016 15:00	7669	0.016	0.046	0.044	0.038	0.036	33.89	20.6	18.81	17.67	16.66	-640.5	29.15	-797.2	19.32	-4707	18.8	-2454	17.7	12.95
8/12/2016 15:15	7670	0.017	0.046	0.044	0.038	0.036	35.05	21.07	18.79	17.67	16.66	-612.8	30.37	-794.6	19.51	-4718	18.8	-2459	17.7	12.94
8/12/2016 15:30	7671	0.017	0.046	0.044	0.038	0.036	36.12	21.55	18.78	17.66	16.67	-582.8	31.55	-789.8	19.73	-4708	18.8	-2458	17.7	12.95
8/12/2016 15:45	7672	0.017	0.046	0.044	0.038	0.036	37.08	22.04	18.76	17.66	16.66	-563.1	32.64	-790	19.92	-4713	18.79	-2452	17.7	12.95
8/12/2016 16:00	7673	0.018	0.046	0.044	0.038	0.036	37.86	22.53	18.76	17.66	16.67	-542	33.63	-785.3	20.13	-4753	18.71	-2463	17.7	12.96
8/12/2016 16:15	7674	0.018	0.046	0.044	0.038	0.036	38.23	23.02	18.73	17.66	16.67	-532.1	34.44	-780	20.36	-4738	18.7	-2462	17.7	12.96
8/12/2016 16:30	7675	0.018	0.046	0.044	0.038	0.036	38.13	23.47	18.74	17.66	16.66	-527.7	34.64	-769.4	20.59	-4753	18.7	-2469	17.7	12.96
8/12/2016 16:45	7676	0.018	0.047	0.044	0.038	0.036	37.94	23.88	18.72	17.66	16.66	-527.4	34.63	-755.3	20.82	-4745	18.7	-2474	17.7	12.98
8/12/2016 17:00	7677	0.018	0.047	0.044	0.038	0.036	37.32	24.22	18.71	17.66	16.66	-527.3	34.54	-747	21.05	-4757	18.7	-2470	17.7	12.97
8/12/2016 17:15	7678	0.018	0.047	0.044	0.038	0.036	36.52	24.52	18.71	17.65	16.66	-529.7	34.22	-742.7	21.29	-4795	18.7	-2475	17.7	12.98
8/12/2016 17:30	7679	0.018	0.047	0.044	0.038	0.036	35.9	24.76	18.71	17.65	16.66	-534.9	33.77	-734.4	21.51	-4766	18.7	-2478	17.7	12.98
8/12/2016 17:45	7680	0.017	0.047	0.044	0.038	0.036	35.42	24.95	18.72	17.65	16.66	-537.7	33.49	-729.7	21.73	-4743	18.7	-2484	17.7	12.98
8/12/2016 18:00	7681	0.017	0.047	0.044	0.038	0.036	34.97	25.1	18.72	17.64	16.66	-539.6	33.31	-725.3	21.92	-4789	18.7	-2495	17.7	12.99
8/12/2016 18:15	7682	0.017	0.047	0.044	0.038	0.036	34.59	25.24	18.72	17.64	16.66	-538.8	33.44	-725.1	22.11	-4798	18.7	-2494	17.7	12.99
8/12/2016 18:30	7683	0.017	0.047	0.044	0.038	0.036	34.02	25.36	18.73	17.65	16.66	-538.6	33.46	-721.8	22.27	-4761	18.7	-2501	17.7	12.96
8/12/2016 18:45	7684	0.017	0.048	0.044	0.038	0.036	33.26	25.46	18.75	17.64	16.65	-543.3	33.07	-719.3	22.43	-4784	18.68	-2500	17.7	12.97
8/12/2016 19:00	7685	0.016	0.048	0.044	0.038	0.036	32.76	25.55	18.76	17.64	16.66	-555.8	32.55	-717	22.55	-4802	18.62	-2506	17.7	12.95
8/12/2016 19:15	7686	0.016	0.048	0.044	0.038	0.036	32.33	25.6	18.79	17.63	16.65	-564.2	32.26	-715.5	22.67	-4803	18.62	-2520	17.7	12.95
8/12/2016 19:30	7687	0.016	0.048	0.044	0.038	0.036	32.16	25.63	18.8	17.63	16.66	-567.1	32.25	-709.5	22.79	-4771	18.6	-2496	17.7	12.95
8/12/2016 19:45	7688	0.016	0.048	0.044	0.038	0.036	31.89	25.65	18.83	17.62	16.65	-565.7	32.27	-710.2	22.88	-4788	18.61	-2504	17.7	12.94
8/12/2016 20:00	7689	0.015	0.048	0.044	0.038	0.036	31.27	25.68	18.85	17.62	16.65	-569.8	31.86	-703.5	22.97	-4810	18.65	-2517	17.7	12.94
8/12/2016 20:15	7690	0.015	0.048	0.044	0.038	0.036	30.5	25.69	18.87	17.62	16.65	-581.9	31.21	-700.9	23.02	-4787	18.66	-2518	17.7	12.96
8/12/2016 20:30	7691	0.015	0.048	0.044	0.038	0.036	29.69	25.67	18.89	17.62	16.65	-600.3	30.43	-699.3	23.1	-4803	18.7	-2522	17.7	12.95
8/12/2016 20:45	7692	0.015	0.048	0.044	0.038	0.036	28.86	25.63	18.92	17.62	16.64	-615.7	29.69	-694.3	23.13	-4840	18.7	-2521	17.7	12.93
8/12/2016 21:00	7693	0.015	0.048	0.044	0.038	0.036	28.08	25.55	18.95	17.61	16.64	-628	28.91	-693.7	23.2	-4833	18.7	-2517	17.7	12.92
8/12/2016 21:15	7694	0.015	0.048	0.044	0.038	0.036	27.32	25.45	18.98	17.61	16.66	-651.1	28.23	-691.6	23.2	-4822	18.7	-2524	17.7	12.91
8/12/2016 21:30	7695	0.014	0.048	0.044	0.038	0.036	26.63	25.32	19.01	17.61	16.64	-666.5	27.53	-691.8	23.2	-4828	18.7	-2529	17.7	12.92
8/12/2016 21:45	7696	0.014	0.047	0.044	0.038	0.036	25.99	25.16	19.05	17.6	16.65	-679	26.93	-687	23.2	-4825	18.7	-2537	17.7	12.91
8/12/2016 22:00	7697	0.014	0.047	0.044	0.038	0.036	25.4	25.01	19.07	17.61	16.64	-698.4	26.34	-687.2	23.2	-4831	18.7	-2540	17.7	12.88
8/12/2016 22:15	7698	0.014	0.047	0.044	0.038	0.036	24.86	24.82	19.1	17.6	16.64	-717.7	25.77	-688.3	23.2	-4839	18.7	-2548	17.7	12.88
8/12/2016 22:30	7699	0.014	0.047	0.044	0.038	0.036	24.37	24.64	19.13	17.6	16.64	-726.8	25.29	-687.9	23.2	-4825	18.7	-2547	17.7	12.88
8/12/2016 22:45	7700	0.014	0.047	0.044	0.038	0.036	23.9	24.46	19.16	17.6	16.64	-737.3	24.87	-687.8	23.17	-4812	18.7	-2539	17.7	12.88
8/12/2016 23:00	7701	0.014	0.047	0.044	0.038	0.036	23.44	24.27	19.19	17.61	16.63	-752.7	24.43	-690.2	23.1	-4842	18.77	-2537	17.7	12.88
8/12/2016 23:15	7702	0.014	0.047	0.044	0.038	0.036	23.01	24.09	19.23	17.59	16.64	-773.2	24.02	-689.3	23.09	-4797	18.8	-2552	17.7	12.88
8/12/2016 23:30	7703	0.013	0.047	0.044	0.038	0.036	22.62	23.91	19.26	17.59	16.63	-781.7	23.6	-687.9	23	-4837	18.8	-2550	17.7	12.87
8/12/2016 23:45	7704	0.013	0.047	0.044	0.038	0.036	22.26	23.72	19.3	17.6	16.64	-792.5	23.19	-691.5	22.96	-4805	18.8	-2557	17.7	12.88
8/13/2016 0:00	7705	0.013	0.046	0.044	0.038	0.036	21.92	23.54	19.32	17.59	16.63	-801	22.85	-695.1	22.9	-4783	18.8	-2547	17.7	12.88
8/13/2016 0:15	7706	0.013	0.046	0.044	0.038	0.036	21.6	23.35	19.35	17.59	16.63	-817	22.54	-699.4	22.8	-4794	18.8	-2533	17.7	12.87
8/13/2016 0:30	7707	0.013	0.046	0.044	0.038	0.036	21.32	23.17	19.37	17.6	16.63	-836	22.25	-698	22.73	-4804	18.8	-2550	17.7	12.88
8/13/2016 0:45	7708	0.013	0.046	0.044	0.038	0.036	21.06	23	19.4	17.59	16.63	-848	21.99	-702.1	22.66	-4785	18.88	-2557	17.7	12.86
8/13/2016 1:00	7709	0.013	0.046	0.044	0.038	0.036	20.78	22.83	19.42	17.59	16.63	-857	21.72	-705.8	22.59	-4765	18.9	-2538	17.7	12.85
8/13/2016 1:15	7710	0.013	0.046	0.044	0.038	0.036	20.53	22.66	19.45	17.59	16.64	-862	21.48	-711.5	22.5	-4788	18.9	-2528	17.7	12.86
8/13/2016 1:30	7711	0.013	0.046	0.044	0.038	0.036	20.32	22.49	19.47	17.6	16.63	-868	21.25	-716.5	22.41	-4779	18.9	-2550	17.7	12.84
8/13/2016 1:45	7712	0.013	0.046	0.044	0.038	0.036	20.1	22.34	19.49	17.59	16.62	-878	21.03	-718.1	22.32	-4767	18.9	-2558	17.7	12.84
8/13/2016 2:00	7713	0.013	0.046	0.044	0.038	0.036	19.88	22.18	19.5	17.6	16.62	-884	20.81	-716.8	22.25	-4766	18.93	-2551	17.7	12.83
8/13/2016 2:15	7714	0.013	0.046	0.044	0.038	0.036	19.67	22.03	19.52	17.59	16.63	-895	20.62	-720.8	22.16	-4744	19	-2547	17.7	12.85
8/13/2016 2:30	7715	0.013	0.046	0.044	0.038	0.036	19.47	21.88	19.54	17.6	16.63	-899	20.42	-722.6	22.08	-4822	19	-2542	17.7	12.84
8/13/2016 2:45	7716	0.013	0.046	0.044	0.038	0.036	19.28	21.75	19.55	17.6	16.62	-910	20.23	-724.3	21.99	-4760	19	-2539	17.7	12.84
8/13/2016 3:00	7717	0.013	0.046	0.044	0.038	0.036	19.1	21.59	19.56	17.6	16.62	-932	20.05	-726.6	21.9	-4737	19	-2545	17.7	12.84
8/13/2016 3:15	7718	0.013	0.046	0.044	0.038	0.036	18.94	21.47	19.57	17.61	16.62	-946	19.87	-726.6	21.81	-4748	19	-2548	17.7	12.84
8/13/2016 3:30	7719	0.012	0.046	0.044	0.038	0.036	18.77	21.34	19.59	17.61	16.62	-948	19.73	-728.7	21.73	-4729	19	-2544	17.7	12.85
8/13/2016 3:45	7720	0.012	0.046	0.044	0.038	0.036	18.62	21.2	19.59	17.61	16.62	-954	19.52	-730.6	21.65	-4698	19	-2544	17.7	12.84
8/13/2016 4:00	7721	0.012	0.046	0.044	0.038	0.036	18.47	21.07	19.6	17.62	16.63	-957	19.34	-732.8	21.56	-4751	19.05	-2534	17.7	12.84
8/13/2016 4:15	7722	0.012	0.046	0.044	0.038	0.036	18.33	20.95	19.61	17.63	16.62	-961	19.18	-734.5	21.49	-4740	19.1	-2528	17.7	12.83
8/13/2016 4:30	7723	0.012	0.046	0.044	0.038	0.036	18.18	20.83	19.61	17.62	16.62	-964	19.05	-737.2	21.4	-4734	19.1	-2538	17.7	12.85
8/13/2016 4:45	7724	0.012	0.046	0.044	0.038	0.036	18.02	20.71	19.6	17.62	16.62	-974	18.89	-740.7	21.31	-4739	19.1	-2527	17.7	12.84
8/13/2016 5:00	7725	0.012	0.046	0.044	0.038	0.036	17.88	20.59	19.61	17.62	16.62	-979	18.75	-743.4	21.23	-4715	19.1	-2532	17.7	12.84
8/13/2016 5:15	7726	0.012	0.046	0.044	0.038	0.036	17.72	20.49	19.61	17.63	16.61	-987	18.59	-745.9	21.15	-4690	19.1	-2526	17.7	12.83
8/13/2016 5:30	7727	0.012	0.046	0.044	0.038	0.036	17.57	20.38	19.61	17.63	16.62	-1026	18.45	-751.8	21.09	-4724	19.1	-2519	17.7	12.84
8/13/2016 5:45	7728	0.012	0.045	0.044	0.038	0.036	17.41	20.26	19.61	17.63	16.61	-1036	18.32	-755.3	21	-4749	19.1	-2523	17.7	12.84
8/13/2016 6:00	7729	0.012	0.045	0.044	0.038	0.036	17.26	20.16	19.61	17.64	16.62	-1191	18.17	-756	20.91	-4697	19.1	-2515	17.7	12.82
8/13/2016 6:15	7730	0.012	0.045	0.044	0.038	0.036	17.13	20.04	19.6	17.64	16.61	-1387	18.04	-764.9	20.84	-4707	19.1	-2510	17.7	12.82
8/13/2016 6:30	7731	0.012	0.045	0.044	0.038	0.036	17.01	19.93	19.6	17.65	16.63	-1457	17.91	-764.6	20.77	-4734	19.1	-2511	17.7	12.83
8/13/2016 6:45	7732	0.012	0.045	0.044	0.038	0.036	16.86	19.82	19.59	17.65	16.63	-1469	17.78	-771.5	20.7	-4730	19.1	-2507	17.7	12.83
8/13/2016 7:00	7733	0.012	0.045	0.044	0.038	0.036	16.76	19.73	19.58	17.66	16.62	-1439	17.66	-774.2	20.61	-4710	19.1	-2524	17.7	12.82
8/13/2016 7:15	7734	0.012	0.045	0.044	0.038	0.036	16.64	19.62	19.58	17.65	16.62	-1492	17.55	-780	20.54	-4754	19.1	-2508	17.7	12.81
8/13/2016 7:30	7735	0.012	0.045	0.044	0.038	0.036	16.56	19.52	19.56	17.65	16.62	-1501	17.44	-784.5	20.48	-4676	19.1	-2502	17.7	12.8
8/13/2016 7:45	7736	0.012	0.045	0.044	0.038	0.036	16.48	19.43	19.56	17.66	16.61	-1507	17.35	-784	20.4	-4697	19.1	-2495	17.7	12.81
8/13/2016 8:00	7737	0.012	0.045	0.044	0.038	0.036	16.43	19.33	19.55	17.67	16.62	-1515	17.3	-785.1	20.31	-4708	19.1	-2504	17.7	12.81
8/13/2016 8:15	7738	0.012	0.045	0.044	0.038	0.036	16.41	19.25	19.53	17.67	16.62	-1519	17.21	-786.1	20.25	-4726	19.11	-2501	17.7	12.8
8/13/2016 8:30	7739	0.012	0.045	0.044	0.038	0.036	16.46	19.16	19.53	17.67	16.63	-1513	17.2	-789.6	20.2	-4714	19.12	-2495	17.7	12.81
8/13/2016 8:45	7740	0.012	0.045	0.044	0.038	0.036	16.57	19.07	19.52	17.68	16.62	-1518	17.28	-789.1	20.1	-4697	19.13	-2491	17.7	12.82
8/13/2016 9:00	7741	0.012	0.045	0.044	0.038	0.036	16.71	19	19.5	17.68	16.63	-1517	17.33	-792.7	20.04	-4691	19.11	-2498	17.7	12.82
8/13/2016 9:15	7742	0.012	0.045	0.044	0.038	0.036	16.89	18.95	19.49	17.68	16.62	-1501	17.44	-792.3	19.99	-4714	19.1	-2482	17.7	12.81
8/13/2016 9:30	7743	0.012	0.045	0.044	0.038	0.036	17.11	18.89	19.47	17.68	16.62	-1490	17.58	-794.7	19.9	-4689	19.1	-2473	17.7	12.83
8/13/2016 9:45	7744	0.012	0.045	0.044	0.038	0.036	17.36	18.84	19.46	17.69	16.63	-1472	17.75	-795.4	19.85	-4676	19.1	-2477	17.7	12.84
8/13/2016 10:00	7745	0.012	0.045	0.044	0.038	0.036	17.61	18.81	19.44	17.69	16.62	-1465	17.95	-797.8	19.8	-4735	19.1	-2486	17.7	12.84
8/13/2016 10:15	7746	0.012	0.045	0.044	0.038	0.036	17.85	18.79	19.43	17.69	16.63	-1442	18.13	-799	19.73	-4703	19.1	-2486	17.7	12.84
8/13/2016 10:30	7747	0.012	0.045	0.044	0.038	0.036	18.09	18.79	19.41	17.7	16.63	-1315	18.33	-797.8	19.7	-4712	19.1	-2475	17.7	12.84
8/13/2016 10:45	7748	0.012	0.045	0.044	0.038	0.036	18.3	18.8	19.4	17.7	16.63	-1076	18.51	-801	19.63	-4670	19.1	-2478	17.7	12.84
8/13/2016 11:00	7749	0.012	0.045	0.044	0.038	0.036	18.5	18.81	19.38	17.7	16.63	-986	18.69	-801	19.6	-4705	19.1	-2481	17.7	12.84
8/13/2016 11:15	7750	0.012	0.045	0.044	0.038	0.036	18.74	18.83	19.37	17.7	16.63	-977	18.89	-802	19.6	-4723	19.1	-2475	17.7	12.85
8/13/2016 11:30	7751	0.013	0.045	0.044	0.038	0.036	19.06	18.87	19.35	17.7	16.63	-971	19.13	-802	19.49	-4680	19.1	-2473	17.7	12.85
8/13/2016 11:45	7752	0.013	0.045	0.044	0.038	0.036	19.4	18.89	19.32	17.71	16.63	-962	19.42	-803	19.41	-4689	19.1	-2476	17.7	12.85
8/13/2016 12:00	7753	0.013	0.045	0.044	0.038	0.036	19.71	18.93	19.3	17.71	16.64	-954	19.74	-808	19.4	-4700	19.1	-2469	17.7	12.84
8/13/2016 12:15	7754	0.013	0.045	0.044	0.038	0.036	20.05	18.98	19.3	17.71	16.64	-945	19.99	-806	19.4	-4735	19.1	-2482	17.7	12.86
8/13/2016 12:30	7755	0.013	0.045	0.044	0.038	0.036	20.56	19.04	19.28	17.72	16.63	-938	20.28	-808	19.4	-4706	19.1	-2477	17.7	12.87
8/13/2016 12:45	7756	0.013	0.045	0.044	0.038	0.036	21.46	19.12	19.25	17.71	16.64	-901	20.67	-806	19.4	-4752	19.1	-2480	17.7	12.88
8/13/2016 13:00	7757	0.013	0.045	0.044	0.038	0.036	22.79	19.19	19.24	17.71	16.63	-880	21.3	-807	19.4	-4716	19.1	-2478	17.7	12.88
8/13/2016 13:15	7758	0.014	0.045	0.044	0.038	0.036	24.26	19.3	19.22	17.72	16.64	-859	22.07	-805	19.4	-4721	19.08	-2489	17.7	12.88
8/13/2016 13:30	7759	0.014	0.045	0.044	0.038	0.036	25.9	19.45	19.2	17.71	16.63	-825	22.86	-806	19.4	-4729	19	-2488	17.7	12.88
8/13/2016 13:45	7760	0.014	0.045	0.044	0.038	0.035	27.52	19.66	19.18	17.72	16.64	-788.4	23.91	-806	19.47	-4737	19	-2478	17.7	12.87
8/13/2016 14:00	7761	0.015	0.045	0.044	0.038	0.035	29.13	19.92	19.16	17.72	16.63	-749.7	25.06	-802	19.6	-4765	19	-2483	17.7	12.88
8/13/2016 14:15	7762	0.015	0.045	0.044	0.038	0.035	30.59	20.24	19.16	17.72	16.63	-717.2	26.33	-801	19.67	-4716	19	-2488	17.7	12.88
8/13/2016 14:30	7763	0.016	0.045	0.044	0.038	0.035	31.84	20.6	19.13	17.71	16.64	-675.6	27.52	-799.3	19.77	-4754	19	-2490	17.7	12.87
8/13/2016 14:45	7764	0.016	0.045	0.044	0.038	0.035	33.02	21	19.11	17.73	16.64	-651.7	28.72	-795	19.88	-4742	19	-2499	17.7	12.87
8/13/2016 15:00	7765	0.016	0.046	0.044	0.038	0.035	34.15	21.42	19.1	17.72	16.64	-621.6	29.84	-795.4	20.03	-4741	19	-2500	17.7	12.89
8/13/2016 15:15	7766	0.017	0.046	0.044	0.038	0.035	35.33	21.84	19.08	17.72	16.64	-600.4	30.95	-792.8	20.18	-4700	19	-2500	17.7	12.91
8/13/2016 15:30	7767	0.017	0.046	0.044	0.038	0.035	36.45	22.29	19.07	17.72	16.64	-574.4	32.1	-788.8	20.35	-4741	19	-2498	17.7	12.91
8/13/2016 15:45	7768	0.017	0.046	0.044	0.038	0.035	37.26	22.74	19.05	17.72	16.64	-552.9	33.1	-784.8	20.55	-4742	19	-2516	17.7	12.92
8/13/2016 16:00	7769	0.018	0.046	0.044	0.038	0.035	38.04	23.19	19.04	17.72	16.65	-536	34.01	-780.8	20.73	-4748	19	-2514	17.7	12.91
8/13/2016 16:15	7770	0.018	0.046	0.044	0.038	0.035	38.38	23.65	19.03	17.72	16.64	-528.1	34.72	-773.3	20.94	-4765	18.93	-2517	17.7	12.91
8/13/2016 16:30	7771	0.018	0.046	0.044	0.038	0.035	38.3	24.08	19.03	17.71	16.65	-523.7	35	-758.9	21.16	-4782	18.9	-2512	17.7	12.93
8/13/2016 16:45	7772	0.018	0.046	0.044	0.038	0.035	38.12	24.47	19.01	17.72	16.64	-520.1	35.08	-751.9	21.38	-4733	18.9	-2519	17.7	12.94
8/13/2016 17:00	7773	0.018	0.046	0.044	0.038	0.035	37.6	24.81	19	17.71	16.65	-523.4	34.99	-743.6	21.6	-4722	18.9	-2518	17.7	12.93
8/13/2016 17:15	7774	0.018	0.047	0.044	0.038	0.035	36.97	25.09	19.01	17.72	16.65	-526.1	34.68	-739.1	21.83	-4765	18.9	-2525	17.7	12.92
8/13/2016 17:30	7775	0.017	0.047	0.044	0.038	0.035	36.56	25.33	19.01	17.71	16.64	-528.3	34.46	-733.4	22.03	-4725	18.9	-2529	17.7	12.93
8/13/2016 17:45	7776	0.017	0.047	0.044	0.038	0.035	36.24	25.54	19.01	17.71	16.64	-530.6	34.35	-729.8	22.24	-4751	18.9	-2525	17.7	12.91
8/13/2016 18:00	7777	0.017	0.047	0.044	0.038	0.035	35.83	25.7	19.01	17.71	16.65	-531.2	34.21	-726.6	22.43	-4752	18.9	-2525	17.7	12.92
8/13/2016 18:15	7778	0.017	0.047	0.044	0.038	0.035	35.24	25.85	19.03	17.7	16.65	-532.6	33.93	-722.9	22.6	-4757	18.9	-2550	17.7	12.92
8/13/2016 18:30	7779	0.017	0.047	0.044	0.038	0.035	34.68	25.97	19.03	17.71	16.64	-535.7	33.65	-720.3	22.76	-4820	18.9	-2562	17.7	12.91
8/13/2016 18:45	7780	0.017	0.047	0.044	0.038	0.035	34.09	26.06	19.04	17.7	16.64	-540	33.34	-718.8	22.92	-4778	18.9	-2543	17.7	12.91
8/13/2016 19:00	7781	0.016	0.047	0.044	0.038	0.035	33.69	26.15	19.06	17.71	16.64	-546.9	32.91	-715.6	23.05	-4790	18.9	-2537	17.7	12.91
8/13/2016 19:15	7782	0.016	0.047	0.044	0.038	0.035	33.3	26.19	19.08	17.7	16.65	-558.8	32.65	-713.5	23.17	-4821	18.9	-2563	17.7	12.91
8/13/2016 19:30	7783	0.016	0.047	0.044	0.038	0.035	32.91	26.22	19.09	17.7	16.64	-560.8	32.48	-707.2	23.28	-4768	18.9	-2553	17.7	12.91
8/13/2016 19:45	7784	0.016	0.047	0.044	0.038	0.035	32.32	26.23	19.11	17.7	16.64	-569.4	32.13	-704.5	23.4	-4819	18.9	-2546	17.7	12.91
8/13/2016 20:00	7785	0.016	0.047	0.044	0.038	0.035	31.6	26.24	19.14	17.69	16.64	-574.3	31.59	-702.6	23.48	-4802	18.9	-2568	17.7	12.89
8/13/2016 20:15	7786	0.015	0.047	0.044	0.038	0.035	30.86	26.23	19.16	17.69	16.65	-585.1	30.99	-697.2	23.54	-4814	18.9	-2601	17.7	12.87
8/13/2016 20:30	7787	0.015	0.047	0.044	0.038	0.035	30.12	26.18	19.18	17.69	16.64	-605.3	30.35	-696.9	23.7	-4832	18.9	-2571	17.7	12.87
8/13/2016 20:45	7788	0.015	0.047	0.044	0.038	0.035	29.41	26.1	19.21	17.69	16.64	-614.3	29.73	-690.7	23.71	-4822	18.9	-2575	17.7	12.88
8/13/2016 21:00	7789	0.015	0.047	0.044	0.038	0.035	28.71	26.01	19.24	17.69	16.64	-626.4	29.1	-690.2	23.8	-4831	18.9	-2562	17.7	12.88
8/13/2016 21:15	7790	0.015	0.047	0.044	0.038	0.035	28.07	25.91	19.27	17.69	16.64	-641.3	28.54	-690.4	23.8	-4845	18.9	-2601	17.7	12.87
8/13/2016 21:30	7791	0.014	0.047	0.044	0.038	0.035	27.44	25.77	19.3	17.69	16.64	-659.7	27.93	-688.2	23.8	-4772	18.9	-2613	17.7	12.88
8/13/2016 21:45	7792	0.014	0.047	0.044	0.038	0.035	26.84	25.63	19.33	17.68	16.63	-670.1	27.39	-687.4	23.8	-4803	18.9	-2606	17.7	12.87
8/13/2016 22:00	7793	0.014	0.047	0.044	0.038	0.035	26.31	25.47	19.35	17.68	16.64	-681.4	26.91	-685.1	23.8	-4750	18.9	-2578	17.7	12.87
8/13/2016 22:15	7794	0.014	0.047	0.044	0.038	0.035	25.83	25.3	19.39	17.69	16.64	-702.7	26.46	-685.3	23.8	-4801	18.93	-2611	17.7	12.86
8/13/2016 22:30	7795	0.014	0.047	0.044	0.038	0.035	25.38	25.13	19.41	17.68	16.64	-715.9	25.95	-684.9	23.8	-4778	19	-2603	17.7	12.85
8/13/2016 22:45	7796	0.014	0.047	0.044	0.038	0.035	24.97	24.96	19.44	17.68	16.64	-724.5	25.56	-683.2	23.71	-4757	19	-2639	17.7	12.84
8/13/2016 23:00	7797	0.014	0.046	0.044	0.038	0.035	24.58	24.78	19.48	17.67	16.63	-732.1	25.21	-686.7	23.7	-4788	19	-2595	17.7	12.84
8/13/2016 23:15	7798	0.014	0.046	0.044	0.038	0.035	24.21	24.6	19.51	17.67	16.62	-737.2	24.88	-687.9	23.62	-4800	19	-2603	17.7	12.84
8/13/2016 23:30	7799	0.013	0.046	0.044	0.038	0.035	23.88	24.44	19.54	17.67	16.65	-746.3	24.56	-688.3	23.5	-4789	19	-2596	17.7	12.84
8/13/2016 23:45	7800	0.013	0.046	0.044	0.038	0.035	23.56	24.27	19.56	17.68	16.64	-765.4	24.26	-689.6	23.47	-4835	19	-2591	17.7	12.83
8/14/2016 0:00	7801	0.013	0.046	0.044	0.038	0.035	23.26	24.1	19.59	17.68	16.63	-778.1	23.97	-688.7	23.4	-4820	19	-2605	17.7	12.84
8/14/2016 0:15	7802	0.013	0.046	0.044	0.038	0.035	22.96	23.95	19.62	17.69	16.64	-784	23.67	-693.5	23.32	-4792	19.05	-2616	17.7	12.84
8/14/2016 0:30	7803	0.013	0.046	0.044	0.038	0.035	22.67	23.78	19.64	17.67	16.63	-791.2	23.33	-696.8	23.24	-4754	19.1	-2597	17.7	12.83
8/14/2016 0:45	7804	0.013	0.046	0.044	0.038	0.035	22.38	23.62	19.67	17.68	16.63	-796.1	23.07	-697.6	23.18	-4783	19.1	-2606	17.7	12.82
8/14/2016 1:00	7805	0.013	0.046	0.044	0.038	0.035	22.1	23.48	19.69	17.68	16.64	-806	22.81	-705.3	23.1	-4768	19.1	-2613	17.7	12.82
8/14/2016 1:15	7806	0.013	0.046	0.044	0.038	0.035	21.85	23.32	19.71	17.68	16.64	-818	22.57	-704.5	23.02	-4722	19.1	-2619	17.7	12.82
8/14/2016 1:30	7807	0.013	0.046	0.044	0.038	0.035	21.6	23.17	19.72	17.68	16.64	-826	22.33	-709.7	22.95	-4792	19.1	-2612	17.7	12.82
8/14/2016 1:45	7808	0.013	0.046	0.044	0.038	0.035	21.38	23.02	19.75	17.68	16.63	-842	22.11	-712.1	22.88	-4730	19.13	-2613	17.7	12.82
8/14/2016 2:00	7809	0.013	0.046	0.044	0.038	0.035	21.15	22.88	19.76	17.68	16.64	-851	21.89	-718.1	22.8	-4744	19.2	-2593	17.7	12.8
8/14/2016 2:15	7810	0.013	0.046	0.044	0.038	0.035	20.93	22.73	19.79	17.69	16.64	-861	21.69	-718.8	22.7	-4736	19.2	-2601	17.7	12.8
8/14/2016 2:30	7811	0.013	0.046	0.044	0.038	0.035	20.74	22.6	19.79	17.68	16.63	-867	21.51	-720.6	22.63	-4721	19.2	-2597	17.7	12.8
8/14/2016 2:45	7812	0.013	0.046	0.044	0.038	0.035	20.56	22.46	19.81	17.69	16.64	-873	21.33	-722.2	22.55	-4724	19.2	-2615	17.7	12.81
8/14/2016 3:00	7813	0.013	0.046	0.044	0.038	0.035	20.38	22.32	19.82	17.69	16.64	-875	21.15	-724.3	22.48	-4723	19.2	-2608	17.7	12.8
